CCCC(CO)[N+](=O)[O-],2140
CCC(C)C(=O)CC,1079
CCC/C=C/C(O)=O,1980
CC1([C@H]2CCC(C2)([C@H]1O)C)C,1576
CC(=C)C(=O)OC=C,1540
CC1CCC(CC1O)C(=C)C,1713
CCC(C)C1=CN=C(C(=N1)C)C,1520
CCCCC\C=C/C=O,1413
C1CCCCCCCCCCCCC1,1434
C1=CC(=CN=C1)N,2134
CC(C)CCCCCCCCCCC(O)=O,2657
COc1cc(OC)c(\C=C/C)cc1OC,2459
CCCC(=O)OCCCSC,1769
CC\C=C/c1ccccc1,1391
CCC1=NC=C(C=C1)C,1386
CCC(C)(C(=O)OCC)O,1300
CCCCCCCCCCCCCCCCCO[Si](C)(C)C,2046
CCCCCCCCCCCCN,1720
CCCCCCC1C(=O)C=C(O1)C,1999
CCOP(=O)(OCC)OC1=CC=CC(=C1)[N+](=O)[O-],2820
CCCCCCCCC(CCC)C1=CC=CC=C1,1943
CCC(CC)I,1093
CCCCCCCC/C=C\CCCC,1425
CC(CO)C1CCC(=C)CC1,1889
C1CN2CCC1C(C2)O,1985
Cc1nccnc1N2CCCCC2,1969
CCCCC1=CC=C(C=C1)CCCC,1631
CC(C)CN,842
CC1=CC=C(O1)C=C,1141
CCCCCCCCCCC(O)CC,1879
CC(C)C=O,819
CC(CCOC(C)=O)CCC=C(C)C,1660
CC\C=C/C[C@@H]1[C@H](CCC1=O)CC(=O)OC,2338
CCCCCC/C=C\CCC,1146
CCC1=CC=CC=N1,1278
CCC(CC)(CC)CC,900
CCCCCCCCCCCCCCC=C,1639
CCCCCCCCC1=CCCCC1,1592
CC1=CC[C@H](CC1)[C@H](C)CO,1924
CC1=C(C(C(=O)C(C1=O)C(=O)C(C)C)(C)C)OC,2303
CCCCCC#CCCC,1190
Cc1ccc(CC=O)cc1,1772
CCCCCCCCCCCCOC(=O)C,1892
CN1C(=O)CCC1=O,1910
C[C@H](CCC(=O)OC)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,3537
CCCCC(=O)OCCC(C)C,1350
CCC(C)c1sccn1,1383
CCC1CCCC=C1,993
CCCCCCC#CCCCCC,1477
CSCSSC,1650
CC(C)c1oc(C)c(C)n1,1261
C1CCC(CC1)O,1392
NC(=O)c1ccccn1,2358
CCNc1cccc(C)c1,1802
CC(C)/C=C/CCCCC(=O)O,2259
CC1=CCC2C1C(=O)C2(C)C,1445
CC(C)CCOC=O,1058
CC1=C(SC=C1)C(=O)C,1761
CC(C)CC1CCC=C1,991
CC(=O)CC(C)(C)O,1358
CC1SC(SS1)C,1606
C[C@]12CC[C@H]3[C@H]([C@@H]1CC=C2)CC[C@@H]4[C@@]3(CCC(=O)C4)C,2160
CC(C)CC/C=C/C(=O)C,1317
COC(=O)CCCCCCCCC=C,1726
C[C@H]1CCC[C@@]2(C)CC[C@@H]3CC12OC3(C)C,1709
o1cnc2ccccc12,1733
CCCCCCCCCC(=O)OC,1593
CC(C)COC(=O)CCCCC(=O)OCC(C)C,2126
CCCCCCCC=O,1289
C/C=C/C=C/C(=O)O,2150
CC(C)C12CCC(C)(O)C1C2,1466
COC(=O)NC1=CC(=C(C=C1)Cl)Cl,2947
CC(C)C1=CCCC1,932
CC1=C[C@@H]([C@H](CC1)C(C)C)O,1692
[O-][N+](=O)C1CCCCC1,1645
CC1C2=CC=CC=C2C3=CC=CC=C13,2466
CC1=CC(=O)CC1,1504
